"","prov_str","district_str","division_str","division","year","secondhalf","joined","constituency_1996","constituency_1988","hqs","alignedprovince","unalignedprovince","misalignedprovince","elf","lpop","lsqkm","cabinet","cabinet_9397","cabinet_9802","laggedvoteshare","total_dos","kalofficer","kikofficer","luoofficer","luhyaofficer","kamaofficer","gemaofficer","total_dos_9298_kal_p","total_dos_9298_kik_p","total_dos_9298_luo_p","total_dos_9298_luhya_p","total_dos_9298_miji_p","total_dos_9298_gema_p","total_dos_9298_kamatusa_p","total_dos_kal_9202_p","total_dos_kik_9202_p","avg_drop_indicator","cabinet_9397_p","cabinet_9802_p","unaligneddivision","stronghold","weakhold","mijiofficer","bef97","electionyear","moi_1997_vs","vs_byelection","before1998","rvdummy"
"2514","EASTERN","MACHAKOS","MASINGA","Masinga",1999,0,1989,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,0,0,0,0,1,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,1,0,0,1,0,0,0,0,0,0.39556855,0.39556855,0,0
"2515","EASTERN","MACHAKOS","MASINGA","Masinga",1993,0,1990,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,1,0,0,0,1,0,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,1,0,0,1,0,0,0,1,0,0.39556855,0.6706574,1,0
"2516","EASTERN","MACHAKOS","MASINGA","Masinga",2002,1,1994,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,0,0,1,0,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,3,0,0,1,0,0,0,0,1,0.39556855,0.39556855,0,0
"2517","EASTERN","MACHAKOS","MASINGA","Masinga",1996,1,1989,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,1,0,0,0,1,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,3,0,0,1,0,0,0,1,0,0.39556855,0.6706574,1,0
"2518","EASTERN","MACHAKOS","MASINGA","Ndithini",1997,0,2003,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,0,0,1,0,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,2,0,0,1,0,0,0,1,1,0.39556855,0.6706574,1,0
"2519","EASTERN","MACHAKOS","MASINGA","Masinga",2002,0,1985,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,1,0,0,0,1,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,1,0,0,1,0,0,0,0,1,0.39556855,0.39556855,0,0
"2520","EASTERN","MACHAKOS","MASINGA","Ndithini",2002,0,1989,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,0,1,0,0,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,2,0,0,1,0,0,0,0,1,0.39556855,0.39556855,0,0
"2521","EASTERN","MACHAKOS","MASINGA","Masinga",2000,0,1990,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,0,0,0,0,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,1,0,0,1,0,0,0,0,0,0.39556855,0.39556855,0,0
"2522","EASTERN","MACHAKOS","MASINGA","Ndithini",1996,1,1982,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,1,0,0,0,1,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,4,0,0,1,0,0,0,1,0,0.39556855,0.6706574,1,0
"2523","EASTERN","MACHAKOS","MASINGA","Ndithini",2002,1,1995,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,0,0,0,0,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,4,0,0,1,0,0,0,0,1,0.39556855,0.39556855,0,0
"2524","EASTERN","MACHAKOS","MASINGA","Ndithini",2000,1,1997,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,1,0,0,0,1,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,3,0,0,1,0,0,0,0,0,0.39556855,0.39556855,0,0
"2525","EASTERN","MACHAKOS","MASINGA","Masinga",1997,0,1989,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,1,0,0,0,1,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,1,0,0,1,0,0,0,1,1,0.39556855,0.6706574,1,0
"2526","EASTERN","MACHAKOS","MASINGA","Ndithini",2001,0,1982,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,0,0,0,0,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,1,0,0,1,0,0,0,0,0,0.39556855,0.39556855,0,0
"2527","EASTERN","MACHAKOS","MASINGA","Masinga",1995,0,1984,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,1,0,0,0,0,0,1,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,1,0,0,1,0,0,0,1,0,0.39556855,0.6706574,1,0
"2528","EASTERN","MACHAKOS","MASINGA","Ndithini",2001,1,1982,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,0,0,0,0,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,4,0,0,1,0,0,0,0,0,0.39556855,0.39556855,0,0
"2529","EASTERN","MACHAKOS","MASINGA","Ndithini",1996,0,1982,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,1,0,0,0,1,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,2,0,0,1,0,0,0,1,0,0.39556855,0.6706574,1,0
"2530","EASTERN","MACHAKOS","MASINGA","Masinga",1996,0,1984,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,0,0,0,0,1,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,1,0,0,1,0,0,0,1,0,0.39556855,0.6706574,1,0
"2531","EASTERN","MACHAKOS","MASINGA","Masinga",2000,1,1990,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,0,0,0,0,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,4,0,0,1,0,0,0,0,0,0.39556855,0.39556855,0,0
"2532","EASTERN","MACHAKOS","MASINGA","Masinga",2001,1,1988,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,2,0,0,0,0,1,0,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,3,0,0,1,0,0,0,0,0,0.39556855,0.39556855,0,0
"2533","EASTERN","MACHAKOS","MASINGA","Masinga",1997,1,1989,"MASINGA","Masinga",0,0,1,0,0.10865271,4.957301,3.141136,0,0,0,0.6706574,1,0,1,0,0,0,1,0.16666667,0.33333334,0,0.33333334,0,0.5,0.16666667,0.14285715,0.21428572,3,0,0,1,0,0,0,1,1,0.39556855,0.6706574,1,0
"2534","EASTERN","MACHAKOS","MBOONI","Kalawa",2001,1,1997,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,3,0,0,1,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,5,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2535","EASTERN","MACHAKOS","MBOONI","Mbooni",2001,0,1988,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,2,0,0,1,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,2,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2536","EASTERN","MACHAKOS","MBOONI","Mbooni",2000,0,1990,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,3,1,0,1,0,0,1,0,0,0.32606602,0.32606602,0,0
"2537","EASTERN","MACHAKOS","MBOONI","Kisau",2000,1,1995,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,6,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2538","EASTERN","MACHAKOS","MBOONI","Kisau",1994,1,1992,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,2,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,1,1,0,1,0,0,0,1,0,0.32606602,0.4278639,1,0
"2539","EASTERN","MACHAKOS","MBOONI","Tulimani",2000,1,1997,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,8,1,0,1,0,0,1,0,0,0.32606602,0.32606602,0,0
"2540","EASTERN","MACHAKOS","MBOONI","Kalawa",1999,1,1974,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,7,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2541","EASTERN","MACHAKOS","MBOONI","Tulimani",1997,1,1989,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,4,0,0,0,0,0,1,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,5,1,0,1,0,0,0,1,1,0.32606602,0.4278639,1,0
"2542","EASTERN","MACHAKOS","MBOONI","Kisau",2001,0,1997,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,2,0,1,0,0,0,1,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,1,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2543","EASTERN","MACHAKOS","MBOONI","Mbooni",2002,0,NA,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,3,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,3,1,0,1,0,0,0,0,1,0.32606602,0.32606602,0,0
"2544","EASTERN","MACHAKOS","MBOONI","Mbooni",2002,1,1989,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,2,0,0,0,0,1,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,5,1,0,1,0,0,0,0,1,0.32606602,0.32606602,0,0
"2545","EASTERN","MACHAKOS","MBOONI","Mbooni",1997,1,NA,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,3,1,0,1,0,0,0,1,1,0.32606602,0.4278639,1,0
"2546","EASTERN","MACHAKOS","MBOONI","Mbooni",1996,0,1988,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,1,0,0,1,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,1,1,0,1,0,0,0,1,0,0.32606602,0.4278639,1,0
"2547","EASTERN","MACHAKOS","MBOONI","Tulimani",1999,1,1997,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,4,1,0,1,0,0,1,0,0,0.32606602,0.32606602,0,0
"2548","EASTERN","MACHAKOS","MBOONI","Tulimani",2000,0,1997,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,4,1,0,1,0,0,1,0,0,0.32606602,0.32606602,0,0
"2549","EASTERN","MACHAKOS","MBOONI","Kisau",2002,1,1997,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,2,0,1,0,0,0,1,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,4,1,0,1,0,0,0,0,1,0.32606602,0.32606602,0,0
"2550","EASTERN","MACHAKOS","MBOONI","Mbooni",1995,0,1982,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,2,0,0,0,1,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,2,1,0,1,0,0,0,1,0,0.32606602,0.4278639,1,0
"2551","EASTERN","MACHAKOS","MBOONI","Mbooni",2001,1,NA,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,3,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,4,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2552","EASTERN","MACHAKOS","MBOONI","Kalawa",2000,0,1974,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,2,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2553","EASTERN","MACHAKOS","MBOONI","Mbooni",1995,1,NA,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,1,0,1,0,0,0,1,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,3,1,0,1,0,0,0,1,0,0.32606602,0.4278639,1,0
"2554","EASTERN","MACHAKOS","MBOONI","Kalawa",2000,1,1974,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,5,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2555","EASTERN","MACHAKOS","MBOONI","Mbooni",1997,0,NA,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,1,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,1,1,0,1,0,0,0,1,1,0.32606602,0.4278639,1,0
"2556","EASTERN","MACHAKOS","MBOONI","Kisau",2001,1,1997,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,3,0,1,0,0,0,1,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,3,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2557","EASTERN","MACHAKOS","MBOONI","Kalawa",2002,0,1997,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,3,0,0,1,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,2,1,0,1,0,0,0,0,1,0.32606602,0.32606602,0,0
"2558","EASTERN","MACHAKOS","MBOONI","Kisau",1995,0,1992,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,2,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,1,1,0,1,0,0,0,1,0,0.32606602,0.4278639,1,0
"2559","EASTERN","MACHAKOS","MBOONI","Tulimani",1999,0,1997,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,3,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,2,1,0,1,0,0,1,0,0,0.32606602,0.32606602,0,0
"2560","EASTERN","MACHAKOS","MBOONI","Kisau",1999,0,1994,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,3,1,0,0,0,1,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,3,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2561","EASTERN","MACHAKOS","MBOONI","Kisau",1999,1,1994,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,1,0,0,0,1,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,6,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2562","EASTERN","MACHAKOS","MBOONI","Mbooni_b",1997,1,1996,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,2,1,0,1,0,0,0,1,1,0.32606602,0.4278639,1,0
"2563","EASTERN","MACHAKOS","MBOONI","Mbooni",1999,0,NA,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,3,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,1,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2564","EASTERN","MACHAKOS","MBOONI","Mbooni",1994,1,1982,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,2,0,0,0,1,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,2,1,0,1,0,0,0,1,0,0.32606602,0.4278639,1,0
"2565","EASTERN","MACHAKOS","MBOONI","Kisau",2002,0,1997,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,3,0,1,0,0,0,1,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,1,1,0,1,0,0,0,0,1,0.32606602,0.32606602,0,0
"2566","EASTERN","MACHAKOS","MBOONI","Kalawa",1997,1,1985,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,4,1,0,1,0,0,0,1,1,0.32606602,0.4278639,1,0
"2567","EASTERN","MACHAKOS","MBOONI","Mbooni",2000,1,1988,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,0,0,1,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,7,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2568","EASTERN","MACHAKOS","MBOONI","Kisau",2000,0,1994,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,1,0,0,0,1,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,1,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2569","EASTERN","MACHAKOS","MBOONI","Mbooni",1999,1,NA,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,0,1,0,0.4278639,4,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,5,1,0,1,0,0,0,0,0,0.32606602,0.32606602,0,0
"2570","EASTERN","MACHAKOS","MBOONI","Mbooni",1993,0,1987,"MBOONI","Mbooni",0,0,1,0,0.008354783,5.090582,2.745075,1,1,0,0.4278639,1,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0.2,0,0.083333336,0.125,1,1,0,1,0,0,0,1,0,0.32606602,0.4278639,1,0
"2571","EASTERN","MACHAKOS","MWALA","Mwala",2000,1,1989,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,1,0,0,0,1,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,4,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2572","EASTERN","MACHAKOS","MWALA","Mwala",2002,1,1994,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,1,0,0,0,1,0,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,3,0,0,1,0,0,0,0,1,0.23384927,0.23384927,0,0
"2573","EASTERN","MACHAKOS","MWALA","Mwala",1995,0,1988,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,0,0,0,0,0,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,1,0,0,1,0,0,0,1,0,0.23384927,0.43906847,1,0
"2574","EASTERN","MACHAKOS","MWALA","Mwala",1994,1,1988,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,1,0,0,1,0,0,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,1,0,0,1,0,0,0,1,0,0.23384927,0.43906847,1,0
"2575","EASTERN","MACHAKOS","MWALA","Yathui",1997,0,1994,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,1,1,0,0,0,1,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,1,0,0,1,0,0,0,1,1,0.23384927,0.43906847,1,0
"2576","EASTERN","MACHAKOS","MWALA","Yathui",1996,1,1994,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,1,0,0,0,1,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,3,0,0,1,0,0,0,1,0,0.23384927,0.43906847,1,0
"2577","EASTERN","MACHAKOS","MWALA","Mwala",1993,0,1991,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,1,0,0,0,0,0,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,1,0,0,1,0,0,0,1,0,0.23384927,0.43906847,1,0
"2578","EASTERN","MACHAKOS","MWALA","Mwala",1999,0,1987,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,1,0,0,0,1,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,1,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2579","EASTERN","MACHAKOS","MWALA","Mwala",1999,1,1987,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,1,0,0,0,1,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,4,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2580","EASTERN","MACHAKOS","MWALA","Yathui",1999,1,1986,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,1,0,0,0,1,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,3,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2581","EASTERN","MACHAKOS","MWALA","Wamunyu",1995,0,1994,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,1,0,0,0,1,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,2,0,0,1,0,0,0,1,0,0.23384927,0.43906847,1,0
"2582","EASTERN","MACHAKOS","MWALA","Mwala",2001,0,1992,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,0,0,0,0,0,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,2,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2583","EASTERN","MACHAKOS","MWALA","Yathui",1997,1,1994,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,1,1,0,0,0,1,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,2,0,0,1,0,0,0,1,1,0.23384927,0.43906847,1,0
"2584","EASTERN","MACHAKOS","MWALA","Mwala",2000,0,1989,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,1,0,0,0,1,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,2,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2585","EASTERN","MACHAKOS","MWALA","Yathui",1999,0,1994,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,1,0,0,0,1,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,2,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2586","EASTERN","MACHAKOS","MWALA","Yathui",2001,0,1995,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,0,1,0,0,0,1,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,1,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2587","EASTERN","MACHAKOS","MWALA","Yathui",2000,0,1995,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,0,1,0,0,0,1,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,1,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2588","EASTERN","MACHAKOS","MWALA","Yathui",2001,1,1995,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,0,1,0,0,0,1,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,3,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2589","EASTERN","MACHAKOS","MWALA","Mwala",2002,0,1988,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,0,0,0,0,0,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,2,0,0,1,0,0,0,0,1,0.23384927,0.23384927,0,0
"2590","EASTERN","MACHAKOS","MWALA","Yathui",2000,1,1995,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,0,1,0,0,0,1,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,3,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2591","EASTERN","MACHAKOS","MWALA","Yathui",2002,0,1995,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,0,1,0,0,0,1,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,1,0,0,1,0,0,0,0,1,0.23384927,0.23384927,0,0
"2592","EASTERN","MACHAKOS","MWALA","Yathui",1996,0,1994,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,1,0,0,0,1,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,2,0,0,1,0,0,0,1,0,0.23384927,0.43906847,1,0
"2593","EASTERN","MACHAKOS","MWALA","Mwala",1996,0,1988,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,0,0,0,0,0,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,1,0,0,1,0,0,0,1,0,0.23384927,0.43906847,1,0
